gender	race	region	happy	life	sibs	childs	age	educ	paeduc	maeduc	speduc	prestg80	occcat80	tax	usintl	obey	popular	thnkself	workhard	helpoth	hlth1	hlth2	hlth3	hlth4	hlth5	hlth6	hlth7	hlth8	hlth9	work1	work2	work3	work4	work5	work6	work7	work8	work9	prob1	prob2	prob3	prob4
2	1	1	2	2	1	3	55	12	97	98	97	46	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
2	1	1	2	0	99	0	37	13	97	12	97	50	2	0	1	4	5	2	3	1	1	2	1	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	 	 	 	 
1	1	1	1	1	1	0	21	14	13	12	97	0	 	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
2	1	1	2	0	2	4	44	12	8	12	12	36	3	0	1	4	5	2	1	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
2	1	1	1	2	7	3	47	12	12	8	13	32	2	1	0	4	5	1	2	3	2	2	2	2	2	2	2	2	2	9	9	9	9	9	9	9	9	9	 	 	 	 
2	1	1	3	0	3	0	32	18	14	15	97	66	1	0	1	4	5	2	3	1	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
1	1	1	2	2	3	0	32	16	16	14	97	32	2	1	0	5	4	1	3	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	4	 	 	 
1	1	1	1	0	2	1	25	17	16	12	18	44	2	0	1	5	4	1	3	2	1	2	2	2	2	1	1	2	2	2	2	1	2	1	2	2	2	2	 	 	 	 
2	1	1	2	1	2	0	29	12	12	12	12	47	2	2	0	4	5	1	2	3	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	 	 	 
2	1	1	2	2	1	2	47	18	14	12	97	68	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
1	1	1	2	0	4	0	32	12	97	12	14	51	1	0	1	1	5	4	3	2	2	2	1	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	 	 	 	 
1	1	1	1	1	1	0	44	16	12	12	12	61	2	1	0	4	5	1	2	3	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
1	1	1	2	1	3	0	34	20	12	12	97	51	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
1	1	1	1	0	2	1	38	14	9	12	16	38	6	0	1	4	5	1	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
2	1	1	1	1	4	2	42	12	6	12	97	51	1	1	0	4	5	2	3	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	4	 	 	 
2	1	1	2	2	1	0	22	15	16	18	97	0	 	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
1	1	1	2	0	2	2	30	12	12	12	97	22	6	0	1	2	5	4	1	3	1	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
2	1	1	2	1	2	0	23	15	19	12	97	29	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
1	1	1	2	0	2	0	24	16	16	12	97	48	2	0	1	4	5	1	2	3	1	2	2	2	2	2	2	2	1	1	2	2	2	1	2	2	2	2	 	 	 	 
1	1	1	1	1	3	4	68	16	3	6	12	44	1	2	0	5	4	1	3	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
1	1	1	2	1	1	0	23	16	12	15	97	32	2	2	0	4	5	1	3	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	1	 	 
1	1	1	1	1	3	0	39	20	16	16	97	74	1	3	0	3	5	1	4	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	7	 	 	 
2	1	1	1	1	1	0	23	14	14	98	97	36	3	2	0	9	9	9	9	9	1	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	 	 	 	 
2	1	1	2	2	2	4	52	12	97	12	9	22	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
2	1	1	2	0	1	6	67	12	8	5	8	40	2	0	1	2	5	1	3	4	1	2	2	2	2	1	2	2	1	2	2	2	2	2	2	2	2	2	 	 	 	 
2	1	1	2	1	4	2	35	17	8	8	14	51	1	1	0	5	4	1	2	3	1	1	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	1	 	 	 
1	1	1	2	2	11	1	29	10	98	12	14	39	6	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
2	1	1	3	0	3	5	79	12	8	98	97	40	4	0	2	2	5	4	3	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
2	1	1	2	2	1	1	38	12	8	12	97	31	2	2	0	3	5	4	2	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	2	2
2	1	1	2	1	4	1	32	12	98	97	97	42	2	1	0	2	5	1	4	3	1	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	 	 	 	 
2	2	2	1	0	5	0	82	8	98	12	97	29	2	0	2	9	9	9	9	9	1	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	 	 	 	 
2	2	2	2	2	1	6	88	12	97	98	97	45	2	9	0	4	5	1	2	3	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	 	 	 
2	2	2	2	0	4	2	55	14	8	8	14	24	6	0	1	3	5	1	2	4	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	 	 	 	 
1	2	2	2	2	3	0	57	15	9	9	97	36	6	2	0	1	5	3	2	4	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	7	 	 	 
2	2	2	2	2	8	2	37	13	98	12	97	42	3	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
1	1	2	2	0	7	2	26	12	98	7	97	35	6	0	1	2	4	5	3	1	1	1	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	1	 	 	 	 
1	1	2	1	2	0	2	47	16	97	15	16	60	3	1	0	3	5	4	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	 	 	 	 
1	1	2	1	0	1	1	40	16	16	12	97	51	1	0	1	2	5	4	3	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
1	1	2	2	0	99	3	67	10	6	97	97	39	5	0	1	4	5	1	3	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
2	1	2	2	0	3	1	18	10	98	10	10	0	 	0	8	3	2	5	4	1	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	 	 	 	 
1	1	2	2	1	9	2	44	9	98	6	10	29	4	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
1	1	2	1	0	0	0	42	16	18	16	97	65	1	0	1	4	3	1	2	5	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
1	1	2	1	1	1	2	69	20	98	98	16	86	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
1	1	2	2	0	1	0	37	16	18	14	97	49	2	0	1	3	5	1	2	4	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	 	 	 	 
1	1	2	1	1	1	2	70	17	16	14	16	60	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
1	1	2	1	0	0	0	71	20	97	98	97	51	1	0	1	3	5	1	2	4	1	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	 	 	 	 
2	1	2	2	2	2	4	73	8	12	10	8	0	 	1	0	4	5	1	3	2	1	2	2	2	2	2	1	2	1	2	2	2	2	2	2	2	2	2	1	7	 	 
1	1	2	2	2	12	1	58	10	8	97	97	34	6	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
2	2	2	3	0	5	3	72	4	97	4	97	0	 	0	2	1	5	4	3	2	1	2	2	2	2	2	2	1	1	2	2	2	2	2	2	2	2	2	 	 	 	 
2	2	2	2	1	0	1	48	13	97	3	12	0	 	1	0	1	5	2	4	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
1	1	2	3	3	98	0	49	12	99	99	97	47	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
2	2	2	2	0	2	2	66	7	97	98	97	0	 	0	2	1	5	4	2	3	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
2	1	2	1	2	1	3	64	10	7	4	9	0	 	2	0	1	5	3	2	4	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	7	 	 	 
2	2	2	3	3	7	5	72	5	98	98	97	0	 	8	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
2	2	2	3	2	8	8	35	8	97	8	8	0	 	8	0	2	5	3	1	4	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
1	2	2	2	0	7	3	34	4	4	8	97	35	6	0	1	1	5	3	4	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	 	 	 	 
2	2	2	1	2	9	2	65	8	98	98	7	29	6	2	0	4	5	1	2	3	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	5	 	 	 
2	2	2	2	0	7	2	58	11	98	99	9	31	3	0	8	1	5	3	2	4	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
1	2	2	2	2	15	4	54	11	98	98	12	42	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
2	2	2	2	0	3	8	66	12	8	10	97	0	 	0	1	9	9	9	9	9	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
2	2	2	9	9	18	3	40	15	98	97	97	36	5	1	0	9	9	9	9	9	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 
2	2	2	2	2	4	2	43	14	14	14	97	31	3	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
1	2	2	2	0	5	2	72	6	98	98	97	35	5	0	8	3	5	2	1	4	1	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	 	 	 	 
2	2	2	2	2	6	2	28	15	14	12	97	51	3	1	0	9	9	9	9	9	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	4	5	 	 
2	2	2	2	0	13	3	32	12	12	2	97	51	1	0	1	4	5	2	1	3	1	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	 	 	 	 
2	2	2	3	1	2	1	31	14	97	12	13	60	2	2	0	4	2	1	5	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	4	 	 	 
1	1	2	1	1	7	2	44	12	10	12	12	44	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
1	1	2	1	1	4	1	39	12	8	9	17	51	1	1	0	1	5	4	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
1	1	2	1	0	16	2	41	12	6	12	97	42	2	0	1	5	4	1	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
1	2	2	2	0	4	1	32	15	12	13	97	49	5	0	1	3	5	4	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
1	3	2	2	1	8	0	23	16	16	98	97	50	1	1	0	4	5	1	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	 	 	 	 
2	3	2	3	2	5	1	20	12	10	98	12	0	 	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
1	2	2	1	0	3	1	30	14	97	12	13	48	2	0	2	2	4	5	1	3	2	2	2	2	2	2	2	2	1	2	1	1	2	1	2	2	2	2	 	 	 	 
1	2	2	2	2	1	5	58	8	97	98	98	30	6	1	0	4	5	1	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	 	 	 
2	2	2	2	0	4	1	20	12	16	14	97	41	2	0	1	2	5	4	3	1	1	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	 	 	 	 
1	1	2	1	1	4	0	28	12	11	11	12	45	5	1	0	4	5	3	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	 	 
2	2	2	2	2	11	2	48	14	97	8	97	31	3	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
2	2	2	2	0	2	7	50	14	98	97	12	51	2	0	1	1	5	2	3	4	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
1	2	2	1	1	5	1	55	18	97	10	18	66	1	1	0	1	5	4	3	2	1	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	1	 	 	 
1	1	2	1	2	5	4	60	12	98	12	97	45	5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
2	2	2	2	0	11	3	35	16	9	10	12	29	2	0	1	1	5	3	4	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	 	 	 	 
2	2	2	3	2	4	6	42	13	4	12	15	31	3	1	0	4	5	2	3	1	1	1	2	1	2	2	1	1	1	2	2	2	2	2	2	2	2	2	2	1	1	4
2	2	2	2	2	9	4	29	16	5	5	6	50	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
2	2	2	2	0	4	1	37	12	97	12	10	42	2	0	1	1	5	4	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
1	1	2	2	2	0	2	37	11	8	97	97	34	5	1	0	4	3	1	2	5	1	2	2	1	2	2	2	2	1	2	2	2	2	2	2	2	2	2	 	 	 	 
2	1	2	2	1	8	0	42	12	12	7	6	43	2	1	0	1	5	4	3	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	7	 	 	 
1	1	2	3	0	5	0	28	12	12	8	97	36	6	0	1	4	5	1	3	2	1	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
2	2	2	1	2	4	1	41	12	12	12	97	34	2	1	0	4	5	2	1	3	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
1	2	2	3	1	5	0	41	16	6	4	14	60	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
2	1	2	2	0	4	2	81	14	98	98	97	47	2	0	2	5	3	1	2	4	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
1	1	2	1	1	2	4	68	16	10	12	14	61	2	2	0	2	5	1	3	4	1	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
2	1	2	1	0	2	2	62	18	12	12	20	64	1	0	1	5	4	1	2	3	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	 	 	 	 
1	1	2	1	2	2	2	48	16	16	16	12	49	5	2	0	4	5	1	2	3	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	 	 	 
1	1	2	2	1	2	8	47	11	20	14	10	31	5	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
2	1	2	3	2	5	2	31	12	14	12	12	21	3	2	0	3	5	1	2	4	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
2	1	2	2	2	8	4	63	0	0	97	0	33	6	1	0	2	5	4	1	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	4	 	 	 
2	1	2	2	1	3	1	50	12	8	10	97	60	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
2	1	2	1	0	6	2	22	8	98	12	12	0	 	0	2	5	4	1	2	3	2	2	2	2	2	2	1	2	2	9	9	9	9	9	9	9	9	9	 	 	 	 
2	1	2	2	1	10	3	67	14	97	99	97	49	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
1	1	2	2	0	2	0	35	14	12	12	8	33	6	0	2	3	5	2	1	4	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
1	1	2	2	0	4	3	35	9	97	98	8	22	3	0	2	1	4	5	2	3	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	1	2	1	 	 	 	 
2	1	2	3	2	4	2	48	19	98	8	18	66	1	1	0	4	5	2	1	3	1	2	2	2	2	2	2	2	2	9	9	9	9	9	9	9	9	9	1	4	 	 
2	2	2	1	1	8	4	67	16	8	8	12	64	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
2	1	2	1	0	4	3	26	10	98	8	11	42	3	0	2	4	5	1	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
1	1	2	2	2	8	1	24	12	12	12	12	40	5	2	0	2	5	3	1	4	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 
1	1	2	2	2	3	2	39	16	12	12	16	48	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
2	1	2	2	0	3	2	63	12	5	99	97	54	1	0	1	4	5	1	2	3	1	2	2	2	2	2	2	2	2	9	9	9	9	9	9	9	9	9	 	 	 	 
1	1	2	1	0	3	6	82	14	98	99	99	51	1	0	1	1	5	4	2	3	1	2	2	2	2	2	2	1	1	9	9	9	9	9	9	9	9	9	 	 	 	 
1	1	2	2	1	0	2	74	16	97	12	97	46	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
2	1	2	1	0	3	1	38	13	13	10	97	32	2	0	1	4	5	1	3	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
2	3	2	2	2	3	2	37	16	97	13	14	64	1	2	0	3	5	4	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	4	 	 	 
2	1	2	3	2	4	2	47	14	9	8	97	41	2	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
2	1	2	1	0	2	2	38	12	16	10	12	27	2	0	1	2	5	3	4	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
1	1	2	2	1	1	1	41	12	14	12	12	40	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
1	1	2	2	2	2	1	30	12	97	14	97	37	5	1	0	4	5	1	2	3	2	2	2	2	2	1	2	2	2	2	2	1	1	2	2	2	2	2	2	4	4	 
2	1	2	1	1	3	2	64	13	16	12	97	47	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
2	1	2	1	0	4	0	28	17	97	12	97	58	1	0	1	5	4	1	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	 	 	 	 
2	1	2	1	1	2	1	41	20	11	10	16	64	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
1	1	2	2	0	4	2	33	14	99	99	12	51	1	0	2	4	5	1	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	 	 	 	 
1	1	2	1	2	2	2	52	12	3	98	6	31	3	1	0	3	5	4	1	2	1	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	7	1	 
2	1	2	9	2	7	2	26	12	14	12	11	36	3	2	0	5	4	2	3	1	2	2	2	2	2	1	1	2	2	2	2	2	2	2	2	2	2	2	1	2	 	 
1	1	2	2	1	4	2	38	15	12	9	12	30	6	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
2	1	2	1	0	2	4	56	11	98	10	9	29	2	0	1	3	4	5	1	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
1	2	2	2	9	2	9	45	99	97	98	16	35	5	9	0	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	 	 	 	 
2	2	2	2	2	98	9	32	99	16	98	99	0	 	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
2	2	2	2	0	1	0	82	3	98	98	97	23	4	0	1	1	5	4	2	3	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
2	2	2	2	2	3	4	26	13	97	14	97	36	3	8	0	1	5	3	4	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
1	2	2	2	1	4	4	29	12	97	12	14	28	6	1	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
1	1	2	2	2	3	3	70	12	98	12	12	47	5	1	0	5	4	1	3	2	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	2	2	2	1	 	 	 
1	1	2	1	0	4	3	70	12	12	16	12	49	5	0	1	3	5	4	2	1	2	2	2	2	2	2	2	2	2	9	9	9	9	9	9	9	9	9	 	 	 	 
2	1	2	2	3	1	0	84	8	97	98	97	21	3	8	0	1	5	3	2	4	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 
2	1	2	3	3	4	2	24	8	16	12	97	17	3	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
1	1	2	1	1	4	7	62	8	98	98	12	37	6	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
1	1	2	3	0	4	1	45	13	98	13	97	30	6	0	2	2	3	1	5	4	1	2	2	2	1	2	2	2	2	2	2	1	2	2	2	2	2	2	 	 	 	 
2	1	2	1	2	6	4	68	10	2	5	10	37	6	1	0	3	5	2	1	4	1	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	1	 	 	 
2	1	2	2	1	0	0	19	12	12	12	97	39	2	1	0	5	4	1	2	3	1	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	 	 	 	 
2	1	2	1	1	3	8	67	11	8	8	8	22	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
2	1	2	1	0	1	1	24	12	12	15	16	55	1	0	1	1	5	4	3	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
1	1	2	2	1	5	3	38	12	12	12	12	39	5	2	0	1	5	2	3	4	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
1	1	2	1	1	1	1	41	14	16	16	13	31	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
1	1	2	2	0	4	5	33	15	14	12	12	51	1	0	1	4	5	1	2	3	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
1	1	2	1	2	3	2	35	17	15	16	17	42	2	1	0	4	5	1	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
2	1	2	1	1	0	1	26	16	14	12	13	64	1	1	0	1	5	4	2	3	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
1	1	2	1	2	4	2	36	12	5	7	13	35	5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
1	1	2	1	2	1	4	73	19	6	14	13	39	5	2	0	4	5	2	1	3	1	2	2	2	2	2	1	2	1	2	2	2	2	2	2	2	2	2	 	 	 	 
1	1	2	1	0	2	0	75	12	8	8	16	51	1	0	2	1	5	3	2	4	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
1	1	2	2	1	4	0	25	16	19	17	97	44	2	2	0	4	5	1	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 
2	1	2	2	3	3	1	66	12	98	99	12	32	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
1	1	2	2	0	8	4	43	12	8	7	9	22	3	0	1	5	3	4	1	2	2	2	2	2	2	2	2	2	2	1	2	2	1	2	2	2	1	1	 	 	 	 
1	1	2	1	2	8	2	46	16	5	12	10	37	5	2	0	1	5	2	3	4	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
2	1	2	2	2	5	2	77	10	12	97	5	24	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
1	1	2	1	0	6	2	72	12	7	7	10	51	1	0	1	1	2	3	4	5	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
2	1	3	2	2	4	1	27	12	98	0	10	24	3	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
1	1	3	2	2	4	0	36	15	12	8	97	29	5	1	0	1	5	3	2	4	1	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	 	 
1	1	3	2	1	9	6	62	11	5	2	8	48	3	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
1	1	3	1	1	17	3	40	12	3	3	12	50	5	1	0	3	5	2	1	4	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	 	 
1	1	3	2	1	8	1	42	12	4	2	12	39	6	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
2	1	3	2	0	3	4	61	7	6	0	6	51	1	0	1	2	5	3	4	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
1	1	3	2	2	5	2	80	15	16	12	97	40	5	2	0	5	4	3	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
2	1	3	2	1	4	2	63	14	98	98	8	64	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
